read_id	sequence_length_template
b982b4b9-a2c5-406a-b9b8-04206aa64f9a	336
02945faf-3c5f-40eb-8cf5-f18a876d57b7	307
e593b990-7fcd-4c91-b2ae-b85a893cdcb3	332
e9a0d0d5-4256-4b42-9963-0672b93f5ba9	322
908f8342-b8d5-479c-b656-81175307b4cf	240
18516704-47fc-4cab-a26e-74915f830f51	369
2f6744bd-147d-4e9d-a130-c3eab02e73d0	344
c6dee22e-83c3-4e80-94af-1a09aa5feb8e	338
7ee45a1b-9041-478b-96c8-2c1c5e62c844	314
7b30867c-e4fa-49c6-8425-0712778669e0	307
1b009475-6d0e-47a4-8739-a0dfccf35251	402
4311650c-3da0-4ed3-9819-2928ff553439	352
6c976c0a-149e-4f05-8c9f-2c2305ea5798	318
a0e6a9ac-d50d-449b-a982-6b0f1db7e2ab	357
2ea8a1bb-4c0c-4ae6-8cd1-2d6c2ef4b58f	124
32887715-1d1d-4fdb-9b00-2a91d24143ce	354
cff23716-e408-4f41-b21f-0cf39b04d5b0	208
3af864b0-b6ac-4aa3-922e-7dd92a746df6	355
f51f69a4-456e-494c-ba1b-be4387a12b8e	335
2e537f62-df94-4ba1-ba3e-ca42fb65b37a	372
ee74b470-1521-4176-a415-3abf2b0c88e9	342
a9401193-aabf-4378-b328-4f993ab3639c	361
4d85215b-a17f-4915-965c-8594d414743b	333
9f2178f2-dac3-47c8-a7d4-abfad3ad43dd	343
fe9c4f3a-f691-466a-a59b-b6c2c0667f90	333
1f02cf46-9a05-4efb-8667-f1229d914de1	368
266cec6b-b544-4a10-bea3-be7380a8b597	405
af69f95b-2a72-40b7-9be2-5fa54229a13d	348
c0d1a419-6f01-478c-8ef2-54ec96743c7d	352
c7b8930c-2ada-4c7b-84df-173b15649aed	293
1991aed0-35d5-4873-80b4-4f44f7c767f4	333
a377a811-ddfe-48d5-97c6-79dc7434754c	352
4d48c676-a078-4d67-ac62-e824f4f6a4b6	358
8e72f23c-b5a1-4923-9694-e39d4af5aba0	330
5d2533f5-d061-4814-802a-5fa462388a65	322
d517681d-020b-4695-a871-4f5ec4445d0c	326
b27201bb-1746-41c8-9d8c-aa9966e596c7	356
dfd8cca3-a33c-491d-9e2e-41dfd441a9b8	363
578ffb17-be1d-4240-ba95-560da9909243	332
c4b6489d-a7b6-4a46-a67f-83c116179f69	340
3ff761a5-0508-4006-a525-7691b4c94909	326
444972c1-0a36-4fad-8c52-8387847ed53f	359
2c3b34c6-5390-4e0e-b476-62a9e4ca95fd	335
ea42c284-16a9-43e1-9a38-524a111a0341	330
db844d58-693d-46db-8f56-22e05181eac6	335
8161c309-c842-4087-b598-1bfe2e919b6e	315
ff369a90-c96d-4248-860e-6e169f936f9a	346
b99138b1-16b8-4421-bc41-101853575197	621
531f3675-b0fa-43c6-a0a7-f1a3a994e983	339
c827fa9b-4344-479d-828d-a22fd5fed4ff	349
68a2792d-90ad-491b-bc32-47765575ea24	363
b5256869-73cd-41da-82eb-2d3e0a2e7be6	330
c0988320-8bff-418c-a33e-f0cfff22a6df	346
9268f5a7-7fd6-4482-a7ca-4377405dd7af	335
fe10e985-8aa6-4d96-843b-b1499ae9b923	347
a4d1a583-1b24-41c2-902c-c6357a9f853b	292
b0e7f0a2-bcb1-43e5-9bc2-1b9125579847	338
918389f7-baf0-42c9-8340-7a6958a84d31	342
4fd5c0c9-0fdf-43a0-85b7-97556cd7d536	357
d50af148-1f53-48e6-b769-8864b6485d30	325
1381681d-0796-42ab-add8-0b63b1f4804a	352
40ab256e-70a8-4fcb-ad1f-7203e49714cc	337
c9cdbce7-b81f-4121-9d79-00dba1d3fed9	340
1cc0fc48-2255-4c97-8818-64e115a55da8	341
b4f3d485-7748-4286-a164-bfd3cbc10871	341
9bf943d3-78fa-479b-9746-8bcf85746eed	343
0da61501-0acb-4897-bc94-742b46714b3d	344
5f29083f-231a-4726-b394-5664de3dacf4	332
ba4b90ff-0f2e-431a-9146-58d7440b4a64	356
f287bf3d-88cb-4f22-84f0-a72f1a28f494	213
93e43d8d-b05e-4ce5-9d1f-4738c8e57ca3	355
b44291d6-ef00-4f3f-9890-2c415e50a4c2	154
adb281b2-d501-4a27-a89a-8108030969c7	332
937fb420-2a9b-4c1f-8609-a5d6f81e0dca	348
7c180e20-60a5-4d65-bedd-91861233b8de	334
1001d144-d695-4300-8bd9-c7c2f2749632	254
d4557974-2ae3-4fed-a7dd-c8e1387146a8	344
440e8b1f-5f0d-4739-b86a-618f2dd0081e	344
0d4add76-8676-4b45-b7ee-f18b6b80b0e6	350
99bb394e-58a7-4e62-b015-8422e15a73d6	346
ac6c8040-f355-4c84-b52f-b4520deadcfa	344
14abd5db-e7b2-498e-90fc-078a69021f9b	351
217263b0-b231-4ff4-b554-9e365a9322b5	360
4fd77081-986f-4aa0-a5c7-194ec3f2f060	356
be096ccc-a85d-4e65-b08b-6f692d272231	355
bc1dcc1c-0fec-40ab-85c6-9d7fe7849e39	363
e78fc6a7-0529-48ec-9f5e-93743cc737ef	343
4c506118-7372-4da4-8e8e-e0af948d8906	349
0ef9c461-b76e-4ec7-8349-0eef3aed01d2	358
6b475f49-8828-4d11-9577-ae9b76cd1577	354
5b888ea1-1765-47cf-8fd0-d0746ec3b2c7	359
9d4375ce-2523-4ae3-847d-c34ed38e2928	354
14579433-d655-44c6-9cd0-8a35fb0d047e	352
32421aa2-e04e-4a5a-8a00-85f369b5629c	339
61f34c03-2c9b-4998-b2a2-95315e25d97e	359
4e7c0624-23f9-4260-a541-d067b23da900	339
f34b8302-5288-4dbf-ba3d-1d94bd4daeda	350
83e4af95-5c03-4884-a64c-bbc4fec67262	344
7744c815-9c04-494b-9026-17526874d4d0	356
7afa9437-ec1f-46e0-831b-3253e4faeb67	355
d5a0e40e-bf74-49e7-ad7a-f6bd9e476188	335
95cbae39-9419-4ddb-8188-ea207c2ade10	304
1cea030f-305e-4294-be95-8e536b35ec40	338
38b6c489-597b-4eb8-bbcd-1ba923cf29c7	331
728cf3a6-982e-4e8c-98fd-015166ac5492	345
3cab08ae-d51a-49aa-a4d9-f9d6f8d3f85c	342
139d8ddd-a25e-4cd0-9110-1991661bc7bd	335
36386446-f69b-4eb1-b886-c5172607f0c0	357
307ebef6-f28a-4fed-89db-657343a0df48	347
e5a7cc03-c6ae-44c0-afe6-6f469e936376	375
6a7a54f2-b2e8-4978-b8c5-4515e2c3bcb0	450
6ea5fd24-a3ee-4ff6-908e-7825a6dcae15	254
6a2531f1-206b-4746-9179-61347665fd46	350
b92ff6e8-979a-458d-9ed3-74ffdf92cd29	180
6e82b69a-8129-41ab-8019-24c88b8d2eb0	328
bdba8d2f-28b4-424b-a434-c9f4e23199df	350
f81ae9d9-8b6f-41ef-86c3-0668fda99dbe	337
7f9ccacc-546e-48f3-a225-885eb9719710	335
d4dc912b-5bd8-407a-b65b-ac359f4a8370	371
02c4314d-7703-47be-a4f6-28067a3ca172	336
06c6758a-fc35-42c0-8b1e-cb50eedb4e65	336
4fd09e3b-070f-40e5-9b35-0f0be1c73b76	383
8cc5d48b-ab54-48a8-92e8-0642f8486a6c	115
55f7b5f7-2ab4-45ea-8c2f-a99d99dbfee6	447
5776ec64-6173-4c5f-8e12-7c7b26c4c950	296
00f1dcc2-a170-4d1c-9d14-d5473926601d	373
68dacde9-bf2b-4e3f-b630-161854f877f9	324
e34d484b-661f-4121-ab71-277d7bfd4d01	283
9f55a599-1f20-495a-bd11-f8236dc80cb4	327
bf6291f4-80a5-4338-94c6-a391727f5260	362
d6693a78-2fa7-4db9-aefe-3857c99fc8d5	364
63a6cf31-bbae-4927-a132-833dd0940084	405
dac87f32-8d21-499e-9529-58f73b891e21	347
d2745c82-c135-4a8a-9595-a50107a41915	335
12d45435-2494-433e-862e-3b7f3cd5bbab	340
b6171d34-a92f-4e8a-baf3-53542a1adfa1	349
f00f0b35-3ddb-4418-a22a-a16a74b00da2	353
a13eeb08-7903-4e4d-9457-ebfe3f114464	257
13ff2e9c-0ec0-448a-a7e7-833dd8df7c27	342
3884ade2-f128-4f3f-b58b-2c141373ce9b	690
b92b80d0-6686-4803-aef6-541b4145a8f0	376
df2fd6bc-435c-406c-9716-0a25f2b29166	353
2616b679-965b-48c0-bc48-ea7e886b3f0a	339
dad95214-4ae6-4a69-94bd-cbc98685339f	351
f28c0dcf-9efb-496d-a0ae-b41402d89023	341
29cd40e3-be44-4193-b990-de82fffdb34a	350
28c8e7fb-b695-48e6-a998-b3b30e1c0984	349
a621e1c7-7441-4f2a-b470-8ccc17532d6d	100
b56ebe13-0b47-44ce-9f34-8880b178c172	358
2c9ab30d-b848-4fff-bbf4-b6da357b758c	323
199a18c8-4caf-468a-aaf9-8aebe5a54e70	320
f012cd2d-4fbf-4601-949a-047c442647f1	343
2888d2cb-2c90-4007-b1f7-abd2a0940c59	348
82beb8bf-9566-4de0-b3ff-f9dc354daef0	331
5767254d-ed05-4bc7-9bd3-099b7a2c1415	358
14031055-b545-45ec-9a35-d0a0f94c2369	333
58eb5c43-c86e-49fd-8736-d16ff26a7561	360
07c3e7e2-212d-4d86-8d19-5355bcd87339	336
336d5736-5936-45d9-91ba-e218d69bb9f1	350
71388e7c-d329-42ec-a053-990c1bd6c681	293
6fd70636-41d6-49a9-a2ce-905b112fbaf8	378
5d598c53-82e4-4682-8619-fccce94ab91b	234
b867c015-95f2-4c3d-9ce0-636798bba49c	341
9be38497-0345-4f44-b0bd-ee23dd6191b3	336
ab546257-f58b-4824-b3e9-ca292d920e8b	345
d4e14747-afee-4c05-aaba-aaf6a9922176	321
3ce87318-cca0-4c89-8425-b8d2ab9a6ae7	346
1ae1fe83-0f17-4022-8b8a-0523896d5ce4	138
d099a17d-a334-43c8-8a62-83158699e95c	335
bcb859b2-3a18-48a9-929d-da75f2dfe472	316
e1847f01-b516-4f5c-b0a3-b55fc0a0596d	367
6ec7acc9-ee2a-49df-a9af-06ffebb5ddb2	338
deb21a13-5a76-497b-8260-413123c5ed1e	326
aa5834f4-2787-4841-b4fb-ad17fb0b7db7	328
b8873a6e-0046-45ed-b612-b9f3aceb7f55	344
a8a13738-009a-4603-bfa7-e47bf2fbce71	83
c14fa6f7-e0c6-4a80-a375-53d88f96f008	342
2d107b6d-f189-40ff-be93-1cae6154200a	358
2b12b4a2-9dd9-4342-a052-9ae952843ddc	338
288b943f-b1b4-428a-a0cf-1a1a98c98118	347
cb4ec067-1e3b-4116-af15-840934873b00	334
8a7e12c4-f1f6-4e0b-b9e7-58ab3623e6b2	337
87472116-2a46-4963-a012-ab6171f1d085	324
bde9194d-c5d6-4ca8-92df-626527d357de	368
3e2c9d44-fb5f-4903-9a06-5db5b16658b6	339
ef621fea-4421-48f8-9976-7389e632c673	349
1a791a83-510f-4207-884d-dcf6812d184d	349
7508df6d-ee93-467e-bb82-71b80d3e5733	364
a5eee188-507b-4754-8d30-cf82365b5e65	236
a9e857ef-277e-4cc7-88bb-3256f48bf4ba	268
fb4e78bc-e92c-4f38-b1d7-ab159f5852d7	321
95b785e7-ee52-4e2b-a2cd-a4b28a1dafad	316
153ed1b0-ea5c-4aab-bab7-a8c64e6be2cf	343
ef897233-c274-452f-ac36-314d19f197d3	215
5731a93d-a2d8-47c0-8f16-2ea8dad3373b	348
3d90e6a7-2ba5-4fce-afe4-408e82bc7a12	349
fa1a8c57-35d2-4ce7-8a14-5f2cb31e26ad	407
1c5ec818-6171-4dcf-883d-54b6da940840	342
f3ab2873-3978-44a1-9da5-c9175940dda1	300
3b3bc07e-1b71-4f00-80d8-601099a5cd54	332
fd2e047b-94cc-4b0d-9980-adb740b610ed	331
5cb975db-b3d7-4290-873c-a1992228f09f	350
3301c7be-4197-4f59-9fcf-c6aa056d9636	341
f1a3a931-a3a7-4dc0-ad26-6f6465749e6f	331
755656bc-6061-4cb7-867e-e4b14c968d7f	352
ad379ee6-f989-4708-8b03-3985462087a5	349
8a407513-e613-4c5e-81a5-ede0f8477bf4	300
aeb7b0c9-5a1a-40aa-b70e-8f78adf6ad21	343
04d567d8-93ff-46ea-87b3-f41726580751	332
0f11121f-77d7-4c94-ac17-a68f8afc7165	351
b1f1921f-6bab-4a17-9a3f-acaaa543c87e	361
70cff7b6-5292-43b4-8a15-ed03b03f1655	320
1570b282-7cb4-4534-902c-76852ad1093a	349
98d549fe-2a93-416d-b64c-80a30acb1a50	354
4861bc13-a04d-4d6c-812a-a333a374b2c4	342
8aceb354-97b4-4290-8988-d8dfb3f802a5	335
eb5c011d-d3de-46d2-a87f-d401fb134361	349
bf08a711-1704-4ecf-aab4-9dcdb8afa5ea	353
10ea2354-db80-4781-858e-51e99fc84c29	340
cd3eb961-c967-482c-ad51-da3eee4d4fd3	344
d696956e-a9e5-4f92-91e9-8e6691e9b516	338
545b6e2a-aa41-4c24-a857-20a28b5df788	334
d36a663c-940d-40d9-8b5e-2be3cfedbf18	332
5aa1d9d7-c449-4bff-9033-1fc19f1f9938	345
17798c4a-98c2-49f1-9578-f610172aaac0	328
9eafc6e9-1b65-491a-9447-3e404fd40d6e	372
1d410a96-be65-46f2-baa2-6da704efc802	346
01a0c644-ddaf-410d-801f-bbf0a2153f1f	1583
89da6f70-e125-4723-8ca4-2607453a31cb	326
883ab62b-e26f-4a83-81cd-508e7c0e228e	360
a5553acd-8246-4ab9-b1f3-815d8ae4df58	352
eee77e35-5e15-4a70-a96a-f21afb707727	331
12e95831-4b37-45fe-8edf-a56c561c3aec	352
7569cbd5-6e07-4487-9f51-8c03c0090aef	343
3f46f02b-6c94-4b06-a822-fbdb855035ec	320
e059189b-2c44-4feb-9620-b897711765d0	330
8bdc3432-2a03-441a-b4be-a5d164c6b93e	344
98771d49-9442-4fdf-8846-4c376de42c4d	341
78783a86-fdcc-49e4-8b4f-089166289230	331
0f949326-05bd-43af-b6d8-86fa3da1256f	342
1db00e34-1853-4ed5-b491-dd5c7b72804a	352
43af6d1e-c357-40af-b23b-d695f04b5bf0	303
21c9c8d0-9e7c-48b5-a87c-3202eeeed909	313
ffb0ac5f-baae-4641-b055-d0f676648301	346
58b92ce6-4844-4aa2-8c95-863a9715b533	355
4e523693-53c3-47b5-beab-9a3ccff768a4	346
3d01f5d0-78af-40e0-a5f4-aa67b3bd411e	346
67ad54ca-f04f-45a6-bd90-51de9445b0f4	344
ce52b3e2-e6d4-4954-a77e-ce1c3887421e	348
fbfbcf7c-40c3-4612-b28d-8c7db1e8364e	344
8ca34e8b-93f1-456b-8303-f1a15e1a71c8	313
493ac636-256c-4e59-ad26-cdb50547484e	330
05cf8e53-4e72-4fe8-be1e-118e9d7ef0fd	360
ec1a90b8-fb6b-4ff5-80e1-0fca021941e3	427
915b7f1e-1279-48d6-bdf3-c1c649669046	312
041857d8-e40f-4507-9c18-1c9b3677c59c	347
2e4a517e-4f78-4090-ae53-e534b9650fa1	355
7c0b7ce5-f369-473a-b81f-a1a781aaab25	337
46fbf823-0b65-487b-98ab-7096b43acdcf	346
cb3dc60b-17b7-4a27-a479-047b5d279c10	346
304da711-398d-471f-b824-97137ce20e7f	350
bedeb65f-6ac8-4e3d-905b-7c7f50072762	348
41356967-1c3c-439a-8f61-69ebf3caa716	193
4f561636-bd9f-42b5-9d65-9bd932b752bc	382
2ff0bab8-90c0-4389-b6e2-dcf652de8329	351
e2c57ec5-671d-4b58-a6da-6637ed809787	459
6241278b-0a56-439d-a02b-6ac8d1aa408d	345
8b44f42b-e1fc-4ab7-8db3-24b8914b5f8f	383
44d2624f-a9cd-4583-a0db-f1e5e7921ea3	322
e9e7a1fe-2efd-40c1-9ddc-81aa91df616f	337
492ca47a-1e44-4922-872d-8826a30280ed	373
8ece216b-5be4-4894-871c-1ba5e996a49c	348
768c2b1e-64e7-4f40-b500-7a3ddb0c196f	351
ab2db720-a3ca-4601-ba50-6582438996d1	346
a7456f44-2a85-43ad-8f98-550e7c0f29e0	341
9381c141-387f-4b0e-8ae2-20fbd619fc13	354
539b4e7e-909d-479b-9d11-425dce1c6c30	371
d7d15deb-e68f-4163-a079-df6179c4c711	360
444f6fed-7fae-4f43-9d6d-dde680d1adf2	345
f30c9647-df44-4edf-ad74-95f958e267e9	348
49c1cb40-d339-4691-8538-209a69c81a9a	816
16b34a98-b47c-40c0-ab17-bd9f225e5023	371
a56f6411-1377-4c9b-9761-3f907ea56db4	331
305fdc05-5acc-4003-9b25-ccfb6ab58388	319
d263aa4f-66cf-4916-bf36-81f5ab939e54	377
a71a6693-ee8b-4042-a007-6096dde7120c	171
57f6fdd7-0446-42cc-841e-77a0d07c9932	336
760c6bf5-f162-43a1-abd4-8ea182884d49	337
a2055990-f0bf-40f4-a933-0639969ea693	352
d4c8cfa9-1f0e-4c56-890b-97761cabccd8	345
e3244b19-1eef-4155-9911-9d4ae0f87fd4	343
240fd67f-ffa0-45ef-8cdf-4a1b65a2ee2b	352
8d3cfc31-efa5-43c6-819e-314efb8b405e	325
080ccf8a-a3ce-4903-aecf-b526c138ec0e	290
e09f4d2a-7228-4efc-af78-00721e016801	358
c6ccf676-8348-4b4d-8372-cbe3cb06375a	340
a69f7649-e94a-45e3-b025-640b23feffa2	374
3106298a-1816-4d8e-86c4-8cd239b5c447	349
e296d7f5-212c-4e3d-97ad-5fdb15398775	335
ff5da9a6-5563-47ed-80e5-a65e2687cf5d	360
02d46fcb-5e21-42cb-b53b-188827f4544d	410
7993145a-35bd-4c4e-acd9-67f9d8b1fdfe	542
d67b2ad2-0d49-4928-a398-4ca203c1edbd	340
fd23c71e-3bec-41a9-b191-220a29acd6fa	346
cd38ed0f-8247-4f96-8ec6-79f264bae5b9	345
447af29d-83b7-4849-849e-42505fc6ab1d	338
76a62022-33a8-4397-a05a-ce2a8f76b7a4	338
13c4bca7-7b07-4e92-a5ff-33a971699b43	340
5dad4143-7e1a-41c1-b7dc-69b8b43f7156	160
d9d90cad-6257-42f8-81c6-d1aff14ca491	349
35dbdbfa-f0af-41c4-b9ab-60b7ebe7198f	341
bbf73259-f252-4352-9c4f-dc7f69214262	330
04206b3a-064a-4f5a-9237-c45148c73c93	322
81357a3c-f71e-4248-af87-f5a58543ca12	321
eb3f16e4-b1c1-453a-85e0-bc7193de245b	380
7dc6aeeb-2f70-45da-ad09-2b989b0e21b0	313
365b52ed-1063-4ba8-926a-4397c9c8289f	360
0cbcad6d-ceb4-42f4-a5f1-dab9bb3d9bb9	320
9fde5272-b2eb-4356-ad1e-6f105222edab	359
f748f4ae-33c8-4c99-afb4-3207379fd388	346
4ee5550c-ac0f-4da9-b2a8-ed978ee2c8a2	347
fbb6fd90-8626-4e68-a9a0-e6f8bc46fc60	336
0d082c43-a3dd-4e59-a9dd-5f4c2d8d0001	336
c972eb07-b981-4f24-acb4-64044f49a07f	364
39edd9ab-ee3f-4b4b-a60b-6f875fb5c6cf	362
e921bbd2-2485-433a-aa23-71868fdca28d	173
4bd062de-be17-41a5-980a-163a21a2bcc8	321
2dae02d2-cbc5-4c95-912b-e8fa7defe332	328
8b0eaf0a-88b2-45ec-a120-6bf26b8eba53	315
6284ac8c-a084-4bbe-93a4-7fbc276ab0ef	361
d54a5d50-6085-491e-9060-a17064ecaa8d	379
489b1c1d-bd29-4e56-8c9e-3d3b78c0c923	346
5e2f6e6d-0432-4ae2-aa65-51266818bec8	355
f698f752-1ab8-4412-9a31-a41dc94feaef	354
79c92794-df97-44eb-baa7-d4f082b80e5b	372
b24765ce-b4e2-4e01-bf7c-de448c35100d	339
aa987237-e2e3-4955-8adc-28090bdc7e95	331
a74ae9c5-1934-4e70-babc-e60aa65c2e5b	338
eb9606c2-aa1a-4b57-b13d-6b24000d631c	358
4d21d5e1-d995-4f90-ba95-afec36105ea0	334
63056d75-dbb7-4928-b682-9debf941ffd9	352
cbc1e35b-7be3-48d7-9da6-a93293e050c7	358
ea45ec47-3ea2-43d5-ad5b-1b0fa02884c3	363
9ab7233d-97bf-4afd-a5b0-9cca6ee58415	318
ca380440-56b1-49da-9c0b-b2644aecebc3	327
83935f16-e03f-4845-9aee-ee35ee410187	363
7b53ea84-0f15-49a9-a027-48859335e0c6	280
393e1505-e733-4d47-bee7-009cc86b240b	335
89c03189-42fb-4494-8b01-b28be2a2e14b	345
3ccfbc2a-2093-4d6e-8e45-333056dfee61	351
f8cd4e08-af8d-4121-a5bc-73e178b0aee6	304
0b774b6b-8e12-44a4-9e72-1a0527e7a17b	342
e954f50d-f857-49d8-bab4-f386af56d267	362
e5999feb-7354-459f-96dc-81c392b0c1c5	345
8a26eb7c-0ce3-4b8b-90f1-8a4f071f62f5	240
5a276a28-1a9a-48dd-b822-23ac56d24be8	306
ba73ab57-1c3e-4f2c-9359-b21d9022c5eb	338
233cf2ab-a109-44d9-b2f1-b3cbfd1d87b7	352
a3e0392a-1748-4eb1-ae51-a5213a8bcf44	323
aba43246-272c-43d4-995f-486f5a5a001f	173
a90254d2-12ba-401a-9844-5e73a4d2676e	1579
11121ecf-3dfe-4238-a56c-df1146f28f86	351
b207bc7b-74dd-4a7d-af3a-fb4758665280	343
0a6cb1ad-6b56-42a3-9bb2-f97c941f9a28	355
f31c5009-3ba8-46b8-b122-f567ca0dc24c	332
d8e28969-b9e2-4d3b-8b8a-59b8f7920d73	361
53215cc9-27de-4ee4-a9c6-07183ae36b7c	350
9193a809-f06b-4454-bf83-4d46bc956034	357
e21eb074-d6e3-46e1-875d-8d10e891a1f2	342
86cd08a5-d74a-4d7f-a86b-178233380394	324
b22faa7d-20f7-45a7-b92f-ffed9f239071	336
c25c31ee-cbc8-441f-833c-4f1f0c50acee	345
4633797a-95f1-4f61-8a62-6f2654b7b0bd	347
3b69939e-8ff2-42ce-bff3-6e83a3a9cb39	325
ba862c8d-a1a2-4811-89e9-4e4517d1f2c4	325
df6a484d-7675-4250-9bd1-7c525c65ba4c	435
6b52906a-26f5-4d43-a5a6-36c8ce5ef1a7	343
0baa99d7-78dd-4f15-a322-11222bf6d946	348
b81e9fbf-d081-4f9c-9d62-1446070ca628	347
6a18c41b-69d2-43c1-a545-29fb34d6ecee	358
554ad509-bd31-4c9e-b748-49b20ad048df	330
70591454-510a-4f57-8949-10c32cd66cf6	335
95041785-e95b-4e9b-89be-34f11fad2f69	350
9c15d588-ffc5-4c59-8923-26cb600d847d	353
d8be1110-2110-4a64-b0b7-903cb0a89d2d	350
1ccc6849-defa-4e85-8934-92adb2996ddf	335
501ffadb-c702-4a7d-a736-9566d25991a2	630
c004b6d8-f1bf-4ccd-977d-81f90b3ca77b	342
303d5ef3-51e1-4ae8-ad81-4131897563b0	330
9ae66bb8-9c24-4881-a150-efc40e6fe2d3	354
942e3746-bb99-4fb6-a491-6dbf77854e37	342
e481dab3-29eb-4207-b8f5-1fc03282c238	354
1cd81b49-673a-46e7-a363-52e6b871ace5	321
243032df-4ead-4498-8064-2d70a384cfb7	338
3eea64ef-147b-428f-a6ee-2417064f7418	299
a7f5c94c-0be9-467d-9229-993f865bd092	338
bcf4c9c3-23c5-42b8-b900-a2a687fb9934	319
99a9b80d-53c8-4b7e-9a74-f427c8001403	346
cc4839ab-86ab-4bda-8002-538b0f07d19e	359
c914e4db-2741-47cb-99bb-7c6d8d3f339b	348
10b7688c-0260-452c-8166-262455f1e675	348
3cef1d27-8321-45e0-8644-bfa365e91de3	368
24846be9-30c7-4340-ae76-5a7461626452	375
8a11395f-a3cb-4551-a548-f79e51494c8d	367
1d8d68b4-5fa6-4e6e-9d21-7f23669ea611	307
4e4cb9f2-6092-46a4-bb22-ada466767521	301
212664fd-09dd-43ab-85ab-c82f8cc0c451	345
64a06fc5-0dfa-4563-bdfe-640c4f7536a2	355
e0a21b49-51cf-4b04-b517-4822ea8bedec	328
759cb3b6-4fb1-439e-a73a-fcbddd8e5dce	345
77dcad89-cb71-4ba8-99a9-2175cf94fbb7	343
53c10425-28df-4afe-a562-5de1a1258943	332
b02b9650-151e-4059-ad44-3ab2f082ef96	339
1ad23f05-b94c-4708-b3a3-cd8e6a28188a	346
012819e1-5ea8-48bc-8af8-2130eb8fe4d7	380
48cec3f7-263b-4a62-9e38-6a0c163d6e11	383
ec37ae58-24eb-465b-9cd5-5cff16d44595	348
c3590090-6fe1-4766-b4fc-32d9b977497c	329
7c2e7554-157b-4e28-99bd-1a8a10e52bbe	348
89b03ff2-f0a6-46ba-a8ee-bc751ffdf94f	349
5c33f279-18b1-4893-a443-a6df4d702b11	315
a3e6595c-64cd-4a02-8933-00f164c403d7	774
6620c1b5-b0d9-4259-8474-3b8c5b555fa5	339
7918e5fe-a5ba-4b2c-93af-5b525d644c22	329
746210e9-104b-4501-92bb-4b3093ff0577	264
50b2c854-3384-41c5-aac2-ccbfc22e816f	327
ce03852b-56a7-47c8-8798-cd9265a50eb7	528
5dfc98d6-cffc-4fca-a7ef-b084a6dd4627	348
f4b7dfbb-39f5-4968-97cd-2a1aaade00f8	365
bd29e7f5-6ba3-4a12-8931-997f40c5dd65	367
bdb2ba5d-85ef-4ab2-88c0-594427163359	215
051f1f23-5689-40ab-84d7-850f6b583ddb	347
e3d3d473-6f29-43b1-a743-6c7670f5e916	254
a5e35066-9a86-4730-867e-56a018f892b7	344
8d81529d-3852-4f1e-994c-279841931365	315
221528dd-1a55-48a5-9900-9b8779c97545	3402
ad88c1b9-03c3-4779-ba12-d7055463498b	351
2c2d380d-5dea-4153-94e0-3591dba85249	337
685443c5-0f9e-4a68-9d3b-c7da8654a399	343
2578eab0-818d-463e-9201-87f12d6421aa	346
1a1d5c1e-bfa3-4a8a-afe0-7c657c93bd33	299
02adb415-7ec0-427a-8319-8b37427086ee	341
0be7373b-8ab6-4664-aaa1-64859954557f	217
c3cc2721-f1b3-40ab-a18c-0e5e67ede8a6	327
2c343f0c-4750-4094-bc9d-ce5caa26ab60	320
bf71e042-6cf3-4ac3-b2a4-f49183d861e9	299
7c94a5bc-e443-4e81-adcb-dbeeb7ef3871	342
7a285fc0-6f46-4f87-850c-bf24c164c7dd	968
2d30dc2e-5d96-4ff8-a85b-62b0aa6d9f09	386
ae9ea859-8cc3-469f-aa11-3f254b540469	350
88b91295-36fe-42aa-bdf9-4fd1e672bce2	389
859e8714-ab9a-495f-8262-3ce82b3569f2	327
7e30b041-a19b-438c-b405-332578e899e5	349
38116394-7fdc-4c49-a2ea-dad3f90ef2cf	350
6e6df912-a943-44e7-9a3e-4e5764e31801	364
34fbdf5c-e205-46d9-b21b-bd24b8f06ac8	352
1a1f24ed-3a79-47c9-b52f-b3cedee009fe	340
c0e03eb2-b5b6-417b-a6cb-9d406b3d28c3	339
ef7c233b-bf5d-4828-aec3-e80c0361a3e0	346
c563f048-555f-4b90-8053-8980ad0ae5f1	321
78f8fb20-ac72-4e43-9215-ebcdccc00dfa	372
0e6fd8c2-dadf-47b0-835e-e04870469326	363
6e786909-c5fb-4371-90d4-34a4ac3863ed	363
ab70976a-efae-43b4-8f8d-95c662390516	343
d156c91a-ad67-4075-9ba5-e36f4a3c65f1	331
04fc5dbe-5521-4489-9d91-1d819eda2a16	340
c5bd70c3-f70f-445e-87ac-e6113032568f	351
5571dca3-e32a-4022-9e9d-9ecd79347cbe	352
83655e65-7b48-41ff-95f6-c2c338797895	520
3acf781f-1721-4cd1-a4bf-f0f0590b496d	353
d098cd99-ce17-411c-8c80-227e5f0b152f	316
f1a40009-4037-442b-bc35-a2d3f60ac5f1	352
a8299e6d-95f1-4a1f-a5a8-69c991d6fa4a	328
bb5d69ae-baed-4451-bd9c-d33e9128463b	364
4f55dac0-b1fa-45a7-afff-7e14bcb8150e	349
89c11251-8dd1-4b4e-9dc7-53bb69f68090	340
60e958e7-9d19-44ac-ae04-857011ca0200	362
72b757e7-d147-4541-b7dc-1fe0f16e967a	333
7b83406d-dc20-42b0-9adf-f610a8068296	342
3e6d6a0e-15ea-4718-9d07-cda4fd592bc4	352
